id;available;name;vendor;vendorCode;url;price;currencyId;categoryId;manufacturer_warranty;delivery;description;picture;barcode;outlets;cartons_dimensions;priceWB;discountWB;Stock;brand_name;style_name;collection_name;series_name;Гарантия;УчастникТВПрограммы;ДваВОдном;ТипПотолочногоКрепления;Технологии;Типы помещении;Напряжение;КодТНВЭД;КлассЭлектрозащиты;ingress_protection_rating;ЦветАрматуры;МатериалАрматуры;ЦветХрусталя;Диаметр;Длина;Ширина;Высота;МинимальнаяВысота;ФормаМонтажногоОтверстияВстраиваемогоСветильника;ТипМонтажаВстраиваемогоСветильника;ДиаметрМонтажногоОтверстияВстраиваемогоСветильника;ГлубинаМонтажногоОтверстияВстраиваемогоСветильника;ШиринаМонтажногоОтверстияВстраиваемогоСветильника;ДлинаМонтажногоОтверстияВстраиваемогоСветильника;Цепь;ДлинаЦепи;Чаша крепления;ФормаЧашиКрепления;ШиринаЧашиКрепления;ДлинаЧашиКрепления;ДиаметрЧашиКрепления;ВысотаЧашиКрепления;ФормаАбажура;ТипКрепленияАбажура;МатериалАбажура;ЦветАбажура;ВысотаАбажура;ШиринаАбажура;ДлинаАбажура;lampshade_top_diameter;НижнийДиаметрАбажура;ВерхняяШиринаАбажура;НижняяШиринаАбажура;ВерхняяДлинаАбажура;НижняяДлинаАбажура;ДиаметрАбажура;РадиусАбажура;lamp_is_led;ЛампыВКомплекте;Цоколь;КоличествоЛамп;Мощность;СветовойПоток;УголРассеивания;ИндексЦветопередачи;ЦветоваяТемпература;АналогЛампыНакаливания;Фото1;Фото2;Фото3;Фото4;Фото5;Фото6;Фото7;Фото8;Категория;ВесНетто;ВесБрутто;Страна происхождения;ТипСветодиодов;ЦветовойКод;ЭтоНовинка;СтатусRu_Ru;Видео1;Видео2;Видео3;IES;3D-модель;Маркер;Описание для каталога;Полное наименование;cartons;ЦветоваяТемператураМин;ЦветоваяТемператураМакс
DL058-7W3K-TRS-B;true;Встраиваемый светильник Technical DL058-7W3K-TRS-B;Technical;DL058-7W3K-TRS-B;https://maytoni.ru/i/DL058-7W3K-TRS-B;2590;RUB;007;true;true;;;4099776077602;;65/85/115;3548;;122;Technical;Maytoni Technical;Downlight;Round;3;Нет;Нет;Встраиваемый;;;AC 220-240;9405110039;Class2;IP 20;Черный;Алюминий;;54;;96;53;;Круглое;Встраиваемый;55;70;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Да;Нет;LED;;7;450;60;90;3000;;https://mais-upload.maytoni.de/Photo/8e779321-1084-4c89-897c-b30f2be0d859/007standard/RENDER_DL058-7W3K-TRS-B_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/e3f045cc-ec9c-46b3-8822-6f1eba22b200/065standard/RENDER_add accessories_DL058-7W3K-TRS-B_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/2b4011e4-f695-4077-afb7-d1d0e4527d44/077standard/RENDER_add accessories_dop_DL058-7W3K-TRS-B_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/33ddccb8-6253-4868-b0f4-0532514104a1/009standard/RENDER_element_DL058-7W3K-TRS-B_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/bf15d862-3317-4b30-96a3-c304f35d13b0/026standard/RENDER_Main_Image_DL058-7W3K-TRS-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/b07f1dd3-4f56-438e-87f7-ce2adc3c6e5d/028standard/RENDER_Mobility_and_control_feature_DL058-7W3K-TRS-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/bc9a6618-6849-49d4-95f8-fed6221af66e/032standard/RENDER_Mounting_components_DL058-7W3K-TRS-B_standard.jpeg;Встраиваемый светильник;0,17;0,23;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/1e160353-b43e-4573-9173-2abab137f70e/007/DL058-7W3K-TRS-B_0_007_0.rar;Нет;"Металлический корпус. цвета - белый и черный. Поворотно-выдвижной механизм для регулировки светового потока. Угол рассеивания — 36°. LED-источник света утоплен в корпусе - обеспечивает мягкий и комфортный свет без слепящего эффекта. Два варианта цветовой температуры (3000К и 4000К). Два варианта мощности и корпуса. Для регулировки и настройки яркости, комфортной для глаз, можно использовать источники питания Dali и Triac, которые приобретаются отдельно.";"";1;;
MOD099WL-01G2;false;Настенный светильник (бра) Maytoni MOD099WL-01G2;Maytoni;MOD099WL-01G2;https://maytoni.ru/i/MOD099WL-01G2;8290;RUB;006;true;true;;;4099776045885;;130/215/220;11357;;0;Maytoni;Maytoni Modern;Modern;Marmo;2;Нет;Нет;Планка;;;AC 220-240;9405190032;Class1;IP 20;Золото;Металл;;190;190;125;210;210;;;;;;;;;IP 20;;;;;;Сфера;;Металл;Золото;;;;;;;;;;190;;Нет;Нет;E14;1;40;;;;;;https://mais-upload.maytoni.de/Photo/66eb364a-695d-11ec-a8bb-0050560147e3/s/MOD099WL-01G2_on_w.jpeg;https://mais-upload.maytoni.de/Photo/538f7ead-716c-442f-a22e-0e721fed85d6/007standard/MOD099WL-01G2_on_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/7e573852-aaa4-43fd-9066-e832b1e2ffcb/007standard/RENDER_MOD099WL-01G2_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/f263997b-b15a-4eb1-a9d5-7513ae644dd8/026standard/_standard.jpeg;https://mais-upload.maytoni.de/Photo/0b8787fc-5f5d-4bed-b814-90f2a4499fc7/003standard/interior_MOD099WL-01G2_standard_(2).jpeg;https://mais-upload.maytoni.de/Photo/2c82bbfc-57b9-4410-a578-e435915ac1cf/036standard/Interio_ for_the_site_MOD099WL-01G2_standard.jpeg;;;Настенный светильник (бра);0,47;1,1;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/5e23b802-6271-4655-8bb8-06847b8a8b7d/model_MOD099WL-01G2.zip;Нет;"Металлическая арматура гальванизирована в цвет золота. Декор – пластины из натурального камня с текстурным рисунком. Сочетание прямоугольных линий и округлых элементов в дизайне. Цоколь Е14.";"";1;;
O596FL-L9B4K1;true;Ландшафтный светильник Outdoor O596FL-L9B4K1;Outdoor;O596FL-L9B4K1;https://maytoni.ru/i/O596FL-L9B4K1;9990;RUB;011;true;true;;;4099776016090;;100/90/675;;;235;Outdoor;Maytoni Outdoor;Outdoor;Essen;3;Нет;Нет;;;;AC 220-240;9405420033;Class1;IP 54;Черный;Алюминий;;85;650;85;650;;;;;;;;;;IP 54;;;;;;;;;;;;;;;;;;;;;Да;Нет;LED;;9;450;55;80;4000;;https://mais-upload.maytoni.de/Photo/2f03f398-1b98-11ec-86b3-6cb31107bb86/s/O596FL-L9B4K1_on_w_(1).jpeg;https://mais-upload.maytoni.de/Photo/2f03f398-1b98-11ec-86b3-6cb31107bb86/s/O596FL-L9B4K1_on_w_(6).jpeg;https://mais-upload.maytoni.de/Photo/2f03f398-1b98-11ec-86b3-6cb31107bb86/s/O596FL-L9B4K1_on_w_(7).jpeg;https://mais-upload.maytoni.de/Photo/00480273-a9c6-462d-bcee-14051f727328/007standard/O596FL-L9B4K1_on_w_standard_(7).jpeg;https://mais-upload.maytoni.de/Photo/82264235-484e-4ddd-a14f-8ce9813b0cdf/007standard/O596FL-L9B4K1_on_w_standard_(8).jpeg;https://mais-upload.maytoni.de/Photo/1f877ce8-4574-4d18-9e19-f6ea6e300a77/007standard/O596FL-L9B4K1_on_w_standard_(9).jpeg;https://mais-upload.maytoni.de/Photo/5202f9c8-66bf-4dad-b6b8-6ac95648b50c/007standard/O596FL-L9B4K1_on_w_standard_(10).jpeg;https://mais-upload.maytoni.de/Photo/5f7e25cf-f065-427a-b9aa-8d9b932b36d0/026standard/RENDER_Main_Image_O596FL-L9B4K1_standard.jpeg;Ландшафтный светильник;2;2,13;КИТАЙ;3528;;Нет;Акция;;;;https://mais-upload.maytoni.de/Documents/071b38ec-8e59-4fbc-8bb9-0fa2cc58b318/o/ies_O596FL-L9B4K1.IES;https://mais-upload.maytoni.de/Documents/502cb37c-78c3-4c9e-86c3-3b326e65d8e3/007/O596FL-L9B4K1.rar;Да;"Материал корпуса — алюминий, оттенки — черный, серый. IP 54. Защита от коррозии и перепадов температур. Источник света — LED-модуль с цветовой температурой 4000 К. Минималистичный дизайн. Серия представлена ландшафтными светильниками различной высоты.";"";1;;
MS001;true;WIFI модуль Technical MS001;Technical;MS001;https://maytoni.ru/i/MS001;2190;RUB;048;true;true;;;4099776018858;;28/50/58;3000;;177;Technical;Maytoni Technical;Smart home;Wi-Fi Модуль;2;Нет;Нет;;;;AC 100-240;8536508008;;IP 20;Белый;Пластик;;;46;18;46;;;;;;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/017586c1-0d1c-4224-b3e8-229f7287d8a5/007standard/RENDER_MS001_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/860bd2cd-854c-4520-b48e-44d1599bdf39/026standard/RENDER_Main_Image_MS001_standard.jpeg;https://mais-upload.maytoni.de/Photo/5c5c7599-d6d7-4100-a0ec-580be2de3d1e/037standard/RENDER_Photo_w_alpha_MS001_standard.jpeg;;;;;;WIFI модуль;0,04;0,06;КИТАЙ;;;Нет;Матрица;;;;;;Нет;"";"";1;;
MOD168PL-01W;true;Подвесной светильник Maytoni MOD168PL-01W;Maytoni;MOD168PL-01W;https://maytoni.ru/i/MOD168PL-01W;10190;RUB;002;true;true;;;4099776032298;;220/410/410;13960;;59;Maytoni;Maytoni Modern;Modern;Basic colors;;Нет;Да;Планка;;;AC 220-240;9405190032;Class1;IP 20;Белый;Металл;;350;155;;3200;400;;;;;;;;;IP 20;;;;100;25;;;Металл;Белый;175;;;350;350;;;;;;;Нет;Нет;E27;1;40;;;;;;https://mais-upload.maytoni.de/Photo/6488ff61-3da8-4297-ac5b-9910acf8236b/026standard/Main_Image_MOD168PL-01W_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/d54252a5-164e-49aa-b572-243d76801238/007standard/MOD168PL-01W_on_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/b0980047-5e73-4267-b076-d1281fdddba3/009standard/element_MOD168PL-01W_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/67285392-fec5-43d6-b2e5-12616fc85a45/027standard/Additional_perspective_MOD168PL-01W_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/8cc80269-0b29-4568-b56c-c914a1b86d86/028standard/Mobility_and_control_feature_MOD168PL-01W_standard.jpeg;https://mais-upload.maytoni.de/Photo/1ecdfaf8-03f1-4053-ab7b-4882d7a295f6/032standard/Mounting_components_MOD168PL-01W_standard_(1).jpeg;;Подвесной светильник;0,94;1,84;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/13086d93-b263-4b91-974f-560c1184b165/007/MOD168PL-01W_0_007_0.zip;Нет;"Материал арматуры - металл. Цвета - черный, белый, а  также два актуальных оттенка серого. Универсальные и  базовые формы плафонов. В комплекте: крюк, дополнительное основание и металлический элемент, которые  позволяют закрепить подвес в нужной зоне или использовать его в качестве бра. Цоколь Е27. Лампы не входят в  комлпект.";"";1;;
ALM-D30-S-2M;true;Комплектующие к светодиодной ленте Led Strip ALM-D30-S-2M;Led Strip;ALM-D30-S-2M;https://maytoni.ru/i/ALM-D30-S-2M;2150;RUB;050;true;true;;;4099776038412;;30/30/2000;2946;;135;Led Strip;;Led strip;Алюминиевый профиль ;;Нет;Нет;Подвесной;;;;7604299000;;;Серебро;Алюминий и пластик;;30;2000;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/4982881b-0377-4892-9342-aa5c027c9946/007standard/ALM-D30-S-2M_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/ddfeee04-a4b3-460a-a400-8c2919ee3f9b/026standard/Main_Image_ALM-D30-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/1ab915b0-2dc4-4a20-b277-c97adb94dffc/027standard/Additional_perspective_ALM-D30-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/e6636e26-8f44-4575-ab69-0084fe237e69/031standard/Technical_Feature_ALM-D30-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/452a4ab3-555c-49ab-8890-c1de68568f22/032standard/Mounting_components_ALM-D30-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/0a7606f3-eb49-436d-a764-18c070390afe/005standard/ALM-D30-S-2M_on_standard.jpeg;https://mais-upload.maytoni.de/Photo/26ae2638-b1be-4c06-9a2b-d1a5b3bd2bd5/009standard/element_ALM-D30-S-2M_w_standard.jpeg;;Комплектующие к светодиодной ленте;1,1;1;КИТАЙ;;;Нет;Матрица;;;;;https://mais-upload.maytoni.de/Documents/981397b9-14d9-4958-a6f1-4d0000287ae9/007/ALM-D30-S-2M.zip;Нет;"Профиль предназначен для скрытого и открытого монтажа светодиодной ленты на любые поверхности. Использование профиля позволяет реализовать различные задачи в оформлении светового освещения. Также он является дополнительным теплоотводом от светодиодной ленты, что помогает существенно продлить срок службы. Рассеиватель создает мягкий и рассеянный свет, комфортный с любой точки обзора.";"Алюминиевый профиль подвесной";1;;
MOD411PL-01G;true;Подвесной светильник Maytoni MOD411PL-01G;Maytoni;MOD411PL-01G;https://maytoni.ru/i/MOD411PL-01G;12690;RUB;002;true;true;;;4099776033851;;260/295/300;17385;;114;Maytoni;Maytoni Modern;Modern;Vision;2;Нет;Нет;Планка;;;AC 220-240;9405190032;Class1;IP 20;Золото;Алюминий;;180;180;180;1710;250;;;;;;;;;IP 20;;100;100;100;25;;;Стекло;Прозрачный;;;;;;;;;;;;Нет;Нет;E14;1;60;;;;;;https://mais-upload.maytoni.de/Photo/62de0da7-a726-4a69-9605-540cda553e52/007standard/MOD411PL-01G_on_w_standard_(2).jpeg;https://mais-upload.maytoni.de/Photo/5f56b65d-269a-4697-943a-00bfb4f0ee73/026standard/_standard.jpeg;https://mais-upload.maytoni.de/Photo/d753652b-3c7d-11ec-a8a9-00505601443c/s/element_MOD411PL-01G_w.jpeg;;;;;;Подвесной светильник;0,93;1,48;КИТАЙ;;;Нет;Матрица;;;;;https://mais-upload.maytoni.de/Documents/2afd3736-ab09-48fd-8b91-e73e889f57ef/model_MOD411PL-01G.rar;Нет;"Арматура – алюминий, цвет – золото. Двойной стеклянный плафон: внутренний – матовый, внешний – прозрачный. Стиль – итальянская неоклассика. Культовые формы 60-х в дизайне.";"";1;;
TR029-3-20W3K-M-B;true;Трековый светильник Technical TR029-3-20W3K-M-B;Technical;TR029-3-20W3K-M-B;https://maytoni.ru/i/TR029-3-20W3K-M-B;3290;RUB;009;true;true;;;4099776031994;;230/100/220;4507;;155;Technical;Maytoni Technical;Three phase track system Trinity;Vuoro;3;Нет;Нет;;;;AC 220-240;9405110039;Class2;IP 20;Черный;Алюминий;;89;138;;195;;;;;;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Да;Нет;LED;;20;1480;36;90;3000;;https://mais-upload.maytoni.de/Photo/f85d9bbb-c9f3-403a-8bc5-a0e30fe24599/s/TR029-3-18W3K-M-B_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/52c36ba7-51e9-4a25-bee0-745dc8f43f11/009standard/RENDER_element_TR029-3-20W3K-M-B_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/92e1a1b2-8f8f-4ae6-9e1c-fb9a409cf401/026standard/RENDER_Main_Image_TR029-3-20W3K-M-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/e6dbda2a-c7e5-46a7-8b06-94f67348f469/027standard/RENDER_Additional_perspective_TR029-3-20W3K-M-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/00f15024-a9fb-492d-a2d6-7840ff475d13/028standard/RENDER_Mobility_and_control_feature_TR029-3-20W3K-M-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/4946f76b-fc8a-4e13-b6a0-abd934de1059/030standard/How_it_shines_TR029-3-20W3K-M-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/5eeab8de-1eee-4205-b5a2-b9a9bd9fc0aa/035standard/how_shines_under_the_site_TR029-3-20W3K-M-B_standard.jpeg;Трековый светильник;0,53;0,62;КИТАЙ;;;Да;Новинка;https://mais-upload.maytoni.de/Documents/4beb62aa-4c52-44f0-af1f-090e7ef219b6/030/TR029-3-20W3K-M-B_0_030_0.mp4;;;;https://mais-upload.maytoni.de/Documents/81b5fa3e-40ed-453a-8197-68c9d8482732/007/TR029-3-20W3K-M-B.zip;Нет;"";"";1;;
ALM-7135-S-2M;true;Комплектующие к светодиодной ленте Led Strip ALM-7135-S-2M;Led Strip;ALM-7135-S-2M;https://maytoni.ru/i/ALM-7135-S-2M;4590;RUB;050;true;true;;;4099776038511;;75/40/2000;6288;;1061;Led Strip;;Led strip;Алюминиевый профиль ;;Нет;Нет;Встраиваемый;;;;7604299000;;;Серебро;Алюминий и пластик;;27;2000;71,5;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/5a78870c-168f-4bdc-93ef-1f75967af3c2/007standard/ALM-7135-S-2M_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/73f770f1-388a-4d19-a3fa-549784dcf6b5/026standard/Main_Image_ALM-7135-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/3b0b7263-0abe-4328-a563-d0acc19ab1b6/027standard/Additional_perspective_ALM-7135-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/4624b010-3b37-4c70-bfa4-166fffb0b8b1/031standard/Technical_Feature_ALM-7135-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/67cfe816-16f7-4422-b7d2-56f6d66ebb5c/032standard/Mounting_components_ALM-7135-S-2M_standard.jpeg;https://mais-upload.maytoni.de/Photo/56b1bf5d-a6e9-4bbf-9fb0-52269d244c82/005standard/ALM-7135-S-2M_on_standard.jpeg;https://mais-upload.maytoni.de/Photo/ca61420f-e7fc-4667-af1b-716e4780849e/009standard/element_ALM-7135-S-2M_w_standard.jpeg;;Комплектующие к светодиодной ленте;1,1;1;КИТАЙ;;;Нет;Матрица;;;;;https://mais-upload.maytoni.de/Documents/7e3cd567-3489-4848-abd9-407df9fe97be/007/ALM-7135-S-2M.zip;Нет;"Профиль предназначен для скрытого и открытого монтажа светодиодной ленты на любые поверхности. Использование профиля позволяет реализовать различные задачи в оформлении светового освещения. Также он является дополнительным теплоотводом от светодиодной ленты, что помогает существенно продлить срок службы. Рассеиватель создает мягкий и рассеянный свет, комфортный с любой точки обзора.";"Алюминиевый профиль скрытого монтажа 71x35";1;;
TR003-1-36W4K-S-W;true;Трековый светильник Technical TR003-1-36W4K-S-W;Technical;TR003-1-36W4K-S-W;https://maytoni.ru/i/TR003-1-36W4K-S-W;4130;RUB;009;true;true;;;4099776031390;;100/185/185;;;90;Technical;Maytoni Technical;Single phase track system Unity;Vuoro;3;Нет;Нет;;;;AC 220-240;9405110039;Class2;IP 20;Белый;Алюминий;;89;170;;165;;;;;;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Да;Нет;LED;;36;3450;24;90;4000;;https://mais-upload.maytoni.de/Photo/3bb7ff20-186c-42f7-b5d4-a5d6cb364f52/007standard/RENDER_TR003-1-36W4K-S-W_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/c4ce040e-2eb4-454b-ad94-67f8478d52c7/009standard/RENDER_element_TR003-1-36W4K-S-W_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/84717440-afe7-4946-880b-61f3ad66abcf/026standard/RENDER_Main_Image_TR003-1-36W4K-S-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/86f3f37c-d6c4-43d7-bbf8-2b0204becad0/027standard/RENDER_Additional_perspective_TR003-1-36W4K-S-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/a4a14fe0-4a67-451e-a8ce-8c7a6b71dbee/028standard/RENDER_Mobility_and_control_feature_TR003-1-36W4K-S-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/b02d3aff-f30f-41e2-baa1-b4dc9c4cda1f/030standard/How_it_shines_TR003-1-36W4K-S-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/856e6f30-857d-4156-a57f-efb09717812c/034standard/Image_photo_TR003-1-36W4K-S-W_standard.jpeg;Трековый светильник;0,58;0,65;КИТАЙ;;;Нет;Акция;https://mais-upload.maytoni.de/Documents/1e3e133e-42ee-4232-875d-da73bfa720fc/030/TR003-1-36W4K-S-W_0_030_0.mp4;;;;https://mais-upload.maytoni.de/Documents/f8759c78-7d79-412b-baed-bd825e94d7f8/007/TR003-1-36W4K-S-W_0_007_0.zip;Да;"";"";1;;
O418WL-01GR;true;Настенный светильник (бра) Outdoor O418WL-01GR;Outdoor;O418WL-01GR;https://maytoni.ru/i/O418WL-01GR;3390;RUB;006;true;true;;;4251110032115;;110/155/265;4644;;452;Outdoor;Maytoni Outdoor;Outdoor;Willis;2;Нет;Нет;;;;AC 100-240;9405490036;Class1;IP 54;Серый;Металл;;80;142;80;250;;;;;;;;;;IP 54;;;;;;;;;;;;;;;;;;;;;Нет;Нет;E27;1;60;;;;;;https://mais-upload.maytoni.de/Photo/e8c0fd58-b6f0-11eb-93dc-6cb31107bb86/s/O418WL-01GR_on_w.jpeg;https://mais-upload.maytoni.de/Photo/2ca125b0-e819-4040-b04b-8bc20bf2dc57/007standard/O418WL-01GR_on_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/0da2d55b-076a-4b99-b08d-ce865583f8be/026standard/_standard.jpeg;https://mais-upload.maytoni.de/Photo/e8c0fd58-b6f0-11eb-93dc-6cb31107bb86/s/interior_O418WL-01GR.jpeg;https://mais-upload.maytoni.de/Photo/e8c0fd58-b6f0-11eb-93dc-6cb31107bb86/s/O418WL-01GR_blueprint.jpeg;;;;Настенный светильник (бра);0,57;0,66;КИТАЙ;;;Нет;Матрица;;;;;https://mais-upload.maytoni.de/Documents/1024e40b-327f-4872-8be2-9883ae0161b6/model_O418WL-01GR.rar;Нет;"Настенные и напольные модели для архитектурной и ландшафтной подсветки. Матовый белый цилиндрический плафон равномерно распределяет световой поток. Металлический корпус представлен в двух оттенках: сером и черном. IP 54 гарантирует надежную защиту от пыли и влаги. Универсальный диаметр моделей (80 мм) позволяет использовать лампы различного диаметра.";"";1;;
